[2025-12-11T10:41:09]
Strategy: greedy_ig
Pairwise: equal
Num agents: 2
Iteration: 0
Error margin: None
Gaussian radius 4 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(25.0, 25.0, 5.4), (-25.0, 25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
59   	11068.03    	0.016   	1.0000  	[21.7, 21.7]	[front, front]	[644.3753, 622.7664]
60   	10808.25    	0.015   	1.0000  	[21.7, 21.7]	[front, front]	[598.3747, 619.1015]
61   	10452.73    	0.014   	1.0000  	[21.7, 21.7]	[front, front]	[583.9839, 630.1104]
62   	10058.08    	0.014   	1.0000  	[21.7, 21.7]	[front, front]	[563.2986, 648.4414]
63   	9535.26     	0.013   	1.0000  	[21.7, 21.7]	[front, front]	[558.3835, 694.1644]
64   	8899.20     	0.012   	1.0000  	[21.7, 21.7]	[front, hover]	[559.7173, 606.8748]
65   	8305.17     	0.011   	1.0000  	[21.7, 21.7]	[front, hover]	[588.8497, 536.0914]
66   	7652.77     	0.011   	1.0000  	[21.7, 21.7]	[hover, hover]	[516.0080, 472.3011]
67   	7128.63     	0.010   	1.0000  	[21.7, 21.7]	[hover, hover]	[451.1800, 418.0361]
68   	6709.99     	0.009   	1.0000  	[21.7, 21.7]	[hover, hover]	[396.5458, 367.1253]
69   	6384.73     	0.008   	1.0000  	[21.7, 21.7]	[hover, right]	[352.6218, 333.6476]
70   	6054.03     	0.007   	1.0000  	[21.7, 21.7]	[hover, right]	[312.6779, 416.0073]
71   	5787.19     	0.007   	1.0000  	[21.7, 21.7]	[left, right]	[281.3267, 521.2383]
72   	5650.94     	0.006   	1.0000  	[21.7, 21.7]	[left, right]	[343.7949, 647.5498]
73   	5554.39     	0.006   	1.0000  	[21.7, 21.7]	[left, right]	[443.0916, 864.3064]
74   	5459.69     	0.006   	1.0000  	[21.7, 21.7]	[left, right]	[622.6956, 1128.9749]
75   	5361.39     	0.006   	1.0000  	[21.7, 21.7]	[left, right]	[814.9131, 1435.3066]
76   	5255.10     	0.005   	1.0000  	[21.7, 21.7]	[left, right]	[1003.1040, 1727.8861]
77   	5018.25     	0.005   	1.0000  	[21.7, 21.7]	[left, hover]	[1185.1508, 1478.6299]
78   	4865.29     	0.005   	1.0000  	[21.7, 21.7]	[left, hover]	[1405.0480, 1277.2465]
79   	4640.91     	0.005   	1.0000  	[21.7, 21.7]	[hover, hover]	[1213.4942, 1106.0504]
80   	4485.60     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[1053.9695, 963.7154]
81   	4337.05     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[918.3306, 842.7837]
82   	4190.05     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[804.0324, 728.9732]
83   	4067.89     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[699.7304, 635.8898]
84   	3967.80     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[613.8860, 559.6199]
85   	3872.87     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[537.3064, 486.2975]
86   	3773.82     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[473.1039, 423.9815]
87   	3709.63     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[416.7687, 375.7755]
88   	3639.89     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[366.4062, 328.3533]
89   	3571.34     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[325.5431, 291.1408]
90   	3528.88     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[290.9615, 259.6865]
91   	3490.63     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[260.6560, 237.2446]
92   	3458.89     	0.003   	1.0000  	[21.7, 21.7]	[hover, back]	[232.8493, 210.3299]
93   	3415.13     	0.002   	1.0000  	[21.7, 21.7]	[back, back]	[205.2197, 195.1645]
94   	3376.71     	0.002   	1.0000  	[21.7, 21.7]	[back, back]	[210.1264, 219.1124]
95   	3324.87     	0.002   	1.0000  	[21.7, 21.7]	[back, back]	[239.1037, 252.9448]
96   	3263.79     	0.002   	1.0000  	[21.7, 21.7]	[back, back]	[280.3832, 303.2386]
97   	3212.79     	0.002   	1.0000  	[21.7, 21.7]	[back, back]	[322.0615, 354.2322]
98   	3168.34     	0.002   	1.0000  	[21.7, 21.7]	[back, back]	[393.8168, 418.8106]
99   	3087.61     	0.002   	1.0000  	[21.7, 21.7]	[back, back]	[460.3405, 494.5065]
[2025-12-11T10:41:26]
Strategy: greedy_ig
Pairwise: equal
Num agents: 2
Iteration: 3
Error margin: None
Gaussian radius 4 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(-25.0, 25.0, 5.4), (25.0, 25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
------------------------------------------------------------------------------------------------------------------------
0    	158826.13   	0.435   	0.0078  	[5.4, 5.4]	[up, up]	[807.8971, 807.8971]
1    	155982.55   	0.439   	0.0312  	[10.8, 10.8]	[up, up]	[1054.7971, 1047.9038]
2    	152567.93   	0.449   	0.0703  	[16.2, 16.2]	[back, back]	[1216.9217, 1217.4506]
3    	149872.18   	0.443   	0.0938  	[16.2, 16.2]	[right, left]	[1508.5186, 1511.4962]
4    	146200.98   	0.442   	0.1250  	[16.2, 16.2]	[back, back]	[1731.0915, 1714.0178]
5    	142371.72   	0.426   	0.1562  	[16.2, 16.2]	[right, left]	[2045.6554, 2036.4962]
6    	137625.72   	0.421   	0.1953  	[16.2, 16.2]	[back, back]	[2291.3885, 2273.2519]
7    	132534.25   	0.403   	0.2344  	[16.2, 16.2]	[right, left]	[2607.7770, 2608.2215]
8    	126627.46   	0.392   	0.2812  	[16.2, 16.2]	[right, left]	[2659.4057, 2642.7560]
9    	121198.99   	0.391   	0.3281  	[16.2, 16.2]	[right, left]	[2721.9916, 2727.9030]
10   	115580.32   	0.381   	0.3750  	[16.2, 16.2]	[back, back]	[2620.9045, 2624.7392]
11   	110679.26   	0.360   	0.4219  	[16.2, 16.2]	[up, up]	[2757.1329, 2748.0052]
12   	105562.80   	0.330   	0.4844  	[21.7, 21.7]	[back, back]	[2803.5859, 2799.0120]
13   	99977.42    	0.297   	0.5391  	[21.7, 21.7]	[back, back]	[2909.7111, 2900.0880]
14   	94111.15    	0.265   	0.5938  	[21.7, 21.7]	[back, back]	[3012.2754, 3001.1519]
15   	88116.51    	0.226   	0.6484  	[21.7, 21.7]	[back, back]	[3122.0313, 3111.5307]
16   	81958.09    	0.203   	0.7031  	[21.7, 21.7]	[back, back]	[3226.3186, 3213.2471]
17   	75704.77    	0.179   	0.7578  	[21.7, 21.7]	[back, back]	[3313.5998, 3309.2998]
18   	69261.67    	0.164   	0.8125  	[21.7, 21.7]	[back, back]	[3326.3731, 3318.4689]
19   	62940.62    	0.156   	0.8672  	[21.7, 21.7]	[back, back]	[3320.8097, 3326.0683]
20   	56777.71    	0.156   	0.9219  	[21.7, 21.7]	[left, right]	[3208.3223, 3207.4799]
21   	49838.46    	0.127   	0.9844  	[21.7, 21.7]	[hover, hover]	[2747.6182, 2740.1209]
22   	47129.08    	0.115   	0.9844  	[21.7, 21.7]	[hover, hover]	[2343.7891, 2329.2231]
23   	44315.13    	0.107   	0.9844  	[21.7, 21.7]	[hover, hover]	[2012.3023, 1986.8956]
24   	41759.63    	0.096   	0.9844  	[21.7, 21.7]	[hover, hover]	[1734.5389, 1717.7236]
25   	39281.31    	0.090   	0.9844  	[21.7, 21.7]	[hover, hover]	[1505.0960, 1475.6982]
26   	37076.09    	0.083   	0.9844  	[21.7, 21.7]	[right, left]	[1345.6184, 1318.8631]
27   	36029.40    	0.080   	0.9844  	[21.7, 21.7]	[right, left]	[1623.0451, 1603.9221]
28   	34655.28    	0.075   	0.9844  	[21.7, 21.7]	[right, left]	[1857.7013, 1847.7067]
29   	33518.71    	0.074   	0.9844  	[21.7, 21.7]	[right, left]	[2083.6048, 2066.0884]
30   	32693.25    	0.071   	0.9844  	[21.7, 21.7]	[right, left]	[2416.1831, 2415.2897]
31   	31935.60    	0.070   	0.9844  	[21.7, 21.7]	[right, left]	[2794.5222, 2785.1139]
32   	31034.21    	0.068   	0.9844  	[21.7, 21.7]	[right, left]	[3089.2506, 3071.6387]
33   	30119.30    	0.066   	0.9844  	[21.7, 21.7]	[right, left]	[3319.0141, 3302.6899]
34   	28461.58    	0.064   	0.9844  	[21.7, 21.7]	[front, front]	[3116.2924, 3110.6888]
35   	26639.26    	0.054   	0.9922  	[21.7, 21.7]	[front, front]	[2996.6324, 3004.7715]
36   	24898.89    	0.047   	1.0000  	[21.7, 21.7]	[front, front]	[2949.1431, 2949.6678]
37   	23720.97    	0.043   	1.0000  	[21.7, 21.7]	[front, front]	[2950.2407, 2952.7014]
38   	22512.92    	0.040   	1.0000  	[21.7, 21.7]	[front, front]	[3004.2577, 2989.2470]
39   	21377.08    	0.037   	1.0000  	[21.7, 21.7]	[front, front]	[3061.5270, 3054.1854]
40   	20211.99    	0.035   	1.0000  	[21.7, 21.7]	[front, front]	[3145.1913, 3154.0042]
41   	18922.94    	0.032   	1.0000  	[21.7, 21.7]	[front, front]	[3243.2609, 3249.3089]
42   	17416.95    	0.031   	1.0000  	[21.7, 21.7]	[hover, hover]	[2732.4677, 2736.7556]
43   	16329.35    	0.027   	1.0000  	[21.7, 21.7]	[hover, hover]	[2327.5027, 2338.6493]
44   	15418.56    	0.026   	1.0000  	[21.7, 21.7]	[hover, hover]	[1996.1570, 2004.5605]
45   	14596.85    	0.024   	1.0000  	[21.7, 21.7]	[hover, hover]	[1726.4341, 1717.6545]
46   	13883.82    	0.022   	1.0000  	[21.7, 21.7]	[hover, right]	[1497.2706, 1499.0282]
47   	13208.07    	0.020   	1.0000  	[21.7, 21.7]	[left, left]	[1308.9793, 1320.0277]
48   	12654.63    	0.019   	1.0000  	[21.7, 21.7]	[left, right]	[1166.4267, 1138.4974]
49   	12195.82    	0.018   	1.0000  	[21.7, 21.7]	[left, right]	[1034.2335, 1018.8285]
50   	11750.42    	0.018   	1.0000  	[21.7, 21.7]	[hover, right]	[885.0139, 908.8353]
51   	11379.08    	0.017   	1.0000  	[21.7, 21.7]	[right, right]	[778.8629, 796.0386]
52   	11120.75    	0.016   	1.0000  	[21.7, 21.7]	[right, left]	[721.0265, 717.0194]
53   	10841.76    	0.016   	1.0000  	[21.7, 21.7]	[right, left]	[724.2047, 654.7329]
54   	10597.56    	0.015   	1.0000  	[21.7, 21.7]	[hover, left]	[649.1221, 623.1400]
55   	10355.87    	0.015   	1.0000  	[21.7, 21.7]	[back, left]	[593.0437, 646.0870]
56   	10075.98    	0.014   	1.0000  	[21.7, 21.7]	[back, back]	[579.8412, 584.8133]
57   	9890.56     	0.014   	1.0000  	[21.7, 21.7]	[back, back]	[603.6138, 567.3302]
58   	9592.73     	0.013   	1.0000  	[21.7, 21.7]	[back, back]	[656.7057, 605.1167]
59   	9352.38     	0.013   	1.0000  	[21.7, 21.7]	[back, back]	[762.3155, 671.1124]
60   	9019.22     	0.012   	1.0000  	[21.7, 21.7]	[back, back]	[895.4337, 763.2948]
61   	8661.50     	0.011   	1.0000  	[21.7, 21.7]	[back, back]	[1051.3523, 894.6698]
62   	8229.15     	0.011   	1.0000  	[21.7, 21.7]	[back, back]	[1245.8082, 1046.5812]
63   	7618.28     	0.010   	1.0000  	[21.7, 21.7]	[hover, back]	[1076.1462, 1247.7815]
64   	7103.20     	0.010   	1.0000  	[21.7, 21.7]	[hover, hover]	[934.9440, 1074.4919]
65   	6662.85     	0.009   	1.0000  	[21.7, 21.7]	[hover, hover]	[814.7978, 934.6632]
66   	6272.36     	0.008   	1.0000  	[21.7, 21.7]	[hover, hover]	[709.5483, 814.2732]
67   	5974.66     	0.007   	1.0000  	[21.7, 21.7]	[hover, hover]	[624.0116, 713.6287]
68   	5657.79     	0.007   	1.0000  	[21.7, 21.7]	[hover, hover]	[547.0883, 624.4845]
69   	5412.78     	0.006   	1.0000  	[21.7, 21.7]	[hover, hover]	[480.3035, 547.6106]
70   	5183.19     	0.006   	1.0000  	[21.7, 21.7]	[hover, hover]	[424.0700, 481.7085]
71   	4973.82     	0.005   	1.0000  	[21.7, 21.7]	[hover, hover]	[370.7365, 424.0313]
72   	4787.47     	0.005   	1.0000  	[21.7, 21.7]	[hover, hover]	[324.1642, 372.6244]
73   	4622.10     	0.005   	1.0000  	[21.7, 21.7]	[hover, hover]	[287.3479, 327.9976]
74   	4481.85     	0.004   	1.0000  	[21.7, 21.7]	[left, hover]	[260.2019, 290.5779]
75   	4403.15     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[254.1112, 264.4037]
76   	4329.54     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[263.9916, 253.4318]
77   	4277.49     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[280.2975, 256.9597]
78   	4233.32     	0.004   	1.0000  	[21.7, 21.7]	[front, hover]	[278.1857, 227.0189]
79   	4207.89     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[323.1149, 259.2723]
80   	4182.34     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[399.0983, 315.8462]
81   	4149.47     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[477.2149, 387.2425]
82   	4109.97     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[740.6612, 461.1908]
83   	4052.82     	0.004   	1.0000  	[21.7, 21.7]	[front, right]	[778.7425, 663.8275]
84   	3965.21     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[725.4317, 708.0366]
85   	3906.14     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[672.8272, 759.0111]
86   	3841.99     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[622.5815, 711.5566]
87   	3757.12     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[590.7661, 658.4109]
88   	3675.21     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[573.7493, 605.5089]
89   	3600.06     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[600.2745, 574.1952]
90   	3519.93     	0.003   	1.0000  	[21.7, 21.7]	[hover, front]	[525.8522, 550.8989]
91   	3421.18     	0.002   	1.0000  	[21.7, 21.7]	[hover, front]	[460.0009, 560.8091]
92   	3311.90     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[404.7044, 492.1479]
93   	3221.90     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[354.7929, 433.3535]
94   	3147.22     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[313.4347, 383.0537]
95   	3067.06     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[275.5154, 338.5147]
96   	2997.06     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[244.7555, 299.7943]
97   	2956.19     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[217.1659, 265.0036]
98   	2925.72     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[194.8362, 239.1357]
99   	2869.46     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[177.8241, 211.5758]
[2025-12-11T10:41:32]
Strategy: greedy_ig
Pairwise: equal
Num agents: 2
Iteration: 4
Error margin: None
Gaussian radius 4 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(-25.0, -25.0, 5.4), (25.0, -25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
------------------------------------------------------------------------------------------------------------------------
0    	158826.13   	0.435   	0.0078  	[5.4, 5.4]	[up, up]	[807.8971, 807.8971]
1    	155966.29   	0.438   	0.0312  	[10.8, 10.8]	[up, up]	[1050.1340, 1048.5120]
2    	152542.01   	0.436   	0.0703  	[16.2, 16.2]	[front, front]	[1216.1145, 1212.3794]
3    	149834.24   	0.426   	0.0938  	[16.2, 16.2]	[right, left]	[1508.8933, 1496.4769]
4    	146220.31   	0.418   	0.1250  	[16.2, 16.2]	[front, front]	[1728.8258, 1709.6865]
5    	142365.08   	0.404   	0.1562  	[16.2, 16.2]	[right, left]	[2046.8140, 2032.1094]
6    	137598.84   	0.392   	0.1953  	[16.2, 16.2]	[front, front]	[2276.4362, 2274.2492]
7    	132604.48   	0.361   	0.2344  	[16.2, 16.2]	[right, left]	[2608.6940, 2612.8121]
8    	126671.79   	0.352   	0.2812  	[16.2, 16.2]	[right, left]	[2667.4813, 2647.9472]
9    	121140.44   	0.350   	0.3281  	[16.2, 16.2]	[right, left]	[2731.0174, 2715.7957]
10   	115544.75   	0.327   	0.3750  	[16.2, 16.2]	[front, front]	[2624.4140, 2620.3575]
11   	110614.85   	0.295   	0.4219  	[16.2, 16.2]	[up, up]	[2749.9757, 2750.2860]
12   	105428.24   	0.264   	0.4844  	[21.7, 21.7]	[front, front]	[2790.3770, 2800.6754]
13   	99864.07    	0.230   	0.5391  	[21.7, 21.7]	[front, front]	[2891.9718, 2899.4993]
14   	94087.26    	0.207   	0.5938  	[21.7, 21.7]	[front, front]	[3014.7234, 3011.6058]
15   	88057.81    	0.181   	0.6484  	[21.7, 21.7]	[front, front]	[3127.5429, 3119.7488]
16   	81896.17    	0.161   	0.7031  	[21.7, 21.7]	[front, front]	[3224.4215, 3224.6797]
17   	75652.89    	0.143   	0.7578  	[21.7, 21.7]	[front, front]	[3323.4417, 3312.0643]
18   	69114.51    	0.147   	0.8125  	[21.7, 21.7]	[front, front]	[3330.5982, 3311.3791]
19   	62885.82    	0.149   	0.8672  	[21.7, 21.7]	[front, front]	[3326.4264, 3319.4332]
20   	56695.12    	0.151   	0.9219  	[21.7, 21.7]	[left, right]	[3205.3660, 3208.6763]
21   	49659.85    	0.124   	0.9844  	[21.7, 21.7]	[hover, hover]	[2731.6611, 2733.4035]
22   	46960.71    	0.114   	0.9844  	[21.7, 21.7]	[hover, hover]	[2326.9559, 2327.2198]
23   	44213.75    	0.106   	0.9844  	[21.7, 21.7]	[hover, hover]	[1999.5100, 1995.5588]
24   	41631.15    	0.095   	0.9844  	[21.7, 21.7]	[hover, hover]	[1723.1269, 1719.4898]
25   	39258.53    	0.090   	0.9844  	[21.7, 21.7]	[right, left]	[1494.6740, 1484.9387]
26   	38063.85    	0.082   	0.9844  	[21.7, 21.7]	[right, left]	[1729.5116, 1717.8115]
27   	36554.93    	0.079   	0.9844  	[21.7, 21.7]	[right, left]	[1935.4709, 1926.5242]
28   	35396.34    	0.075   	0.9844  	[21.7, 21.7]	[right, left]	[2125.0384, 2117.7572]
29   	34414.48    	0.074   	0.9844  	[21.7, 21.7]	[right, left]	[2458.2546, 2437.8391]
30   	33542.47    	0.071   	0.9844  	[21.7, 21.7]	[right, left]	[2809.3297, 2800.4747]
31   	32579.55    	0.070   	0.9844  	[21.7, 21.7]	[right, left]	[3095.3836, 3074.5293]
32   	31402.65    	0.069   	0.9844  	[21.7, 21.7]	[right, left]	[3327.1411, 3298.4314]
33   	29481.31    	0.067   	0.9844  	[21.7, 21.7]	[back, back]	[3128.5080, 3099.4370]
34   	27631.07    	0.058   	0.9922  	[21.7, 21.7]	[back, back]	[3008.3124, 2995.8167]
35   	25786.81    	0.049   	1.0000  	[21.7, 21.7]	[back, back]	[2948.9457, 2937.4541]
36   	24369.79    	0.046   	1.0000  	[21.7, 21.7]	[back, back]	[2955.7874, 2944.5130]
37   	23232.45    	0.041   	1.0000  	[21.7, 21.7]	[back, back]	[2981.3534, 2980.6561]
38   	22029.98    	0.040   	1.0000  	[21.7, 21.7]	[back, back]	[3054.1442, 3055.2426]
39   	20968.23    	0.036   	1.0000  	[21.7, 21.7]	[back, back]	[3140.9657, 3137.8791]
40   	19647.31    	0.034   	1.0000  	[21.7, 21.7]	[back, back]	[3245.0157, 3235.7013]
41   	18211.56    	0.032   	1.0000  	[21.7, 21.7]	[hover, hover]	[2737.3199, 2720.3134]
42   	17157.98    	0.029   	1.0000  	[21.7, 21.7]	[hover, hover]	[2329.0538, 2316.0289]
43   	16222.66    	0.027   	1.0000  	[21.7, 21.7]	[hover, hover]	[1990.4618, 1992.4898]
44   	15397.05    	0.025   	1.0000  	[21.7, 21.7]	[hover, hover]	[1716.5407, 1725.5155]
45   	14685.51    	0.023   	1.0000  	[21.7, 21.7]	[left, right]	[1495.7345, 1502.6953]
46   	14162.30    	0.022   	1.0000  	[21.7, 21.7]	[right, left]	[1309.5551, 1317.7823]
47   	13565.86    	0.021   	1.0000  	[21.7, 21.7]	[left, right]	[1159.0245, 1156.3872]
48   	13049.31    	0.020   	1.0000  	[21.7, 21.7]	[left, right]	[1027.9217, 1047.5176]
49   	12643.72    	0.019   	1.0000  	[21.7, 21.7]	[left, right]	[923.1161, 923.0017]
50   	12275.21    	0.018   	1.0000  	[21.7, 21.7]	[left, right]	[800.7870, 793.4840]
51   	12017.41    	0.018   	1.0000  	[21.7, 21.7]	[left, right]	[712.4426, 705.1442]
52   	11737.35    	0.017   	1.0000  	[21.7, 21.7]	[left, right]	[657.6340, 642.8117]
53   	11529.29    	0.016   	1.0000  	[21.7, 21.7]	[left, right]	[631.2322, 621.0599]
54   	11304.75    	0.016   	1.0000  	[21.7, 21.7]	[left, right]	[830.2516, 823.6678]
55   	11049.16    	0.016   	1.0000  	[21.7, 21.7]	[front, front]	[740.0536, 738.5847]
56   	10791.54    	0.015   	1.0000  	[21.7, 21.7]	[front, front]	[695.4239, 688.5206]
57   	10543.82    	0.015   	1.0000  	[21.7, 21.7]	[front, front]	[675.4981, 665.5229]
58   	10272.56    	0.014   	1.0000  	[21.7, 21.7]	[front, front]	[674.9716, 662.7380]
59   	9952.02     	0.014   	1.0000  	[21.7, 21.7]	[front, front]	[676.2256, 668.7016]
60   	9583.56     	0.013   	1.0000  	[21.7, 21.7]	[front, front]	[685.8992, 684.3722]
61   	9141.76     	0.012   	1.0000  	[21.7, 21.7]	[front, front]	[695.1432, 676.0989]
62   	8558.08     	0.011   	1.0000  	[21.7, 21.7]	[front, front]	[724.7443, 707.6034]
63   	7779.93     	0.011   	1.0000  	[21.7, 21.7]	[hover, hover]	[632.6886, 618.3804]
64   	7274.16     	0.009   	1.0000  	[21.7, 21.7]	[hover, hover]	[555.3202, 537.7157]
65   	6864.06     	0.008   	1.0000  	[21.7, 21.7]	[hover, hover]	[487.8344, 472.9710]
66   	6442.48     	0.008   	1.0000  	[21.7, 21.7]	[hover, hover]	[426.5312, 418.3578]
67   	6118.71     	0.007   	1.0000  	[21.7, 21.7]	[hover, hover]	[378.9868, 369.7081]
68   	5799.19     	0.006   	1.0000  	[21.7, 21.7]	[hover, hover]	[334.6942, 328.2124]
69   	5546.77     	0.006   	1.0000  	[21.7, 21.7]	[hover, hover]	[296.3645, 291.6009]
70   	5334.07     	0.006   	1.0000  	[21.7, 21.7]	[back, hover]	[266.1949, 262.6681]
71   	5103.94     	0.005   	1.0000  	[21.7, 21.7]	[back, left]	[255.9778, 240.4138]
72   	5051.30     	0.005   	1.0000  	[21.7, 21.7]	[back, left]	[248.9906, 321.4673]
73   	4934.51     	0.005   	1.0000  	[21.7, 21.7]	[back, left]	[242.4949, 417.7681]
74   	4870.07     	0.005   	1.0000  	[21.7, 21.7]	[back, left]	[236.1016, 548.1747]
75   	4783.20     	0.004   	1.0000  	[21.7, 21.7]	[back, left]	[244.4468, 694.0966]
76   	4709.63     	0.004   	1.0000  	[21.7, 21.7]	[back, left]	[255.6798, 858.9691]
77   	4642.39     	0.004   	1.0000  	[21.7, 21.7]	[back, left]	[290.2482, 1041.0484]
78   	4506.62     	0.004   	1.0000  	[21.7, 21.7]	[hover, left]	[258.2437, 1262.7454]
79   	4388.45     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[228.4584, 1091.2109]
80   	4315.58     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[206.6728, 953.7074]
81   	4195.80     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[185.4164, 831.9666]
82   	4114.29     	0.003   	1.0000  	[21.7, 21.7]	[right, hover]	[169.5404, 724.0061]
83   	4023.45     	0.003   	1.0000  	[21.7, 21.7]	[right, hover]	[203.9925, 631.7547]
84   	3957.02     	0.003   	1.0000  	[21.7, 21.7]	[right, hover]	[246.0988, 550.6800]
85   	3898.68     	0.003   	1.0000  	[21.7, 21.7]	[right, hover]	[296.8404, 483.0695]
86   	3838.25     	0.003   	1.0000  	[21.7, 21.7]	[right, hover]	[351.5725, 425.1965]
87   	3770.49     	0.003   	1.0000  	[21.7, 21.7]	[right, hover]	[404.2788, 374.3286]
88   	3706.66     	0.003   	1.0000  	[21.7, 21.7]	[right, hover]	[472.6002, 334.9547]
89   	3659.81     	0.003   	1.0000  	[21.7, 21.7]	[right, back]	[574.2890, 297.5494]
90   	3578.45     	0.002   	1.0000  	[21.7, 21.7]	[front, back]	[529.8275, 294.1503]
91   	3509.82     	0.002   	1.0000  	[21.7, 21.7]	[front, back]	[533.4671, 297.5649]
92   	3466.51     	0.002   	1.0000  	[21.7, 21.7]	[front, back]	[575.9712, 321.1031]
93   	3410.79     	0.002   	1.0000  	[21.7, 21.7]	[front, back]	[656.7104, 362.1214]
94   	3367.53     	0.002   	1.0000  	[21.7, 21.7]	[front, back]	[758.3716, 414.9236]
95   	3344.43     	0.002   	1.0000  	[21.7, 21.7]	[front, back]	[891.1327, 483.3368]
96   	3271.61     	0.002   	1.0000  	[21.7, 21.7]	[front, back]	[1051.9689, 563.5265]
97   	3205.56     	0.002   	1.0000  	[21.7, 21.7]	[front, hover]	[1243.3356, 498.8463]
98   	3114.53     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[1079.9963, 438.8804]
99   	3025.17     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[941.5719, 380.0877]
[2025-12-11T10:41:38]
